State,County,Cluster,Name of organization,Acronym,Type,Reporting Month
Upper Nile,Maban,Protection,Humanitarian and Development Consortium,HDC,NNGO,May-25
Upper Nile,Maban,Protection,SafeLane Global,SLG,INGO,May-25
Upper Nile,Maban,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,May-25
Upper Nile,Maban,Protection,United Nations Mine Action Service,UNMAS,UN,May-25
Upper Nile,Maiwut,Education,Adventist Development and Relief Agency,ADRA,INGO,May-25
Upper Nile,Maiwut,FSL,Adventist Development and Relief Agency,ADRA,INGO,May-25
Upper Nile,Maiwut,FSL,Peace and Development Partners,PDP,NNGO,May-25
Upper Nile,Maiwut,FSL,Samaritan's Purse,SP,INGO,May-25
Upper Nile,Maiwut,FSL,World Food Programme,WFP,UN,May-25
Upper Nile,Maiwut,Health,Samaritan's Purse,SP,INGO,May-25
Upper Nile,Maiwut,Logistics,World Food Programme,WFP,UN,May-25
Upper Nile,Maiwut,Protection,Adventist Development and Relief Agency,ADRA,INGO,May-25
Upper Nile,Maiwut,Protection,Crisis Resilience Initiative,CRI,NNGO,May-25
Upper Nile,Maiwut,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,May-25
Upper Nile,Malakal,CCCM,Danish Refugee Council,DRC,INGO,May-25
Upper Nile,Malakal,FSL,Africa Development Aid,ADA,NNGO,May-25
Upper Nile,Malakal,FSL,Building Bridges for Change,BB4C,NNGO,May-25
Upper Nile,Malakal,FSL,Crisis Resilience Initiative,CRI,NNGO,May-25
Upper Nile,Malakal,FSL,Plan International,Plan,INGO,May-25
Upper Nile,Malakal,FSL,Solidarités International,SI,INGO,May-25
Upper Nile,Malakal,FSL,World Food Programme,WFP,UN,May-25
Upper Nile,Malakal,Health,African Relief and Development Foundation,ARDF,NNGO,May-25
Upper Nile,Malakal,Health,International Medical Corps,IMC,INGO,May-25
Upper Nile,Malakal,Health,International Organization for Migration,IOM,UN,May-25
Upper Nile,Malakal,Logistics,World Food Programme,WFP,UN,May-25
Upper Nile,Malakal,Nutrition,International Medical Corps,IMC,INGO,May-25
Upper Nile,Malakal,Protection,Agency for Child Relief Aid,ACRA,NNGO,May-25
Upper Nile,Malakal,Protection,ACT Alliance / Norwegian Church Aid,ACT Alliance/NCA,INGO,May-25
Upper Nile,Malakal,Protection,Community in Need Aid,CINA,NNGO,May-25
Upper Nile,Malakal,Protection,Crisis Resilience Initiative,CRI,NNGO,May-25
Upper Nile,Malakal,Protection,Danish Refugee Council,DRC,INGO,May-25
Upper Nile,Malakal,Protection,Humanitarian and Development Consortium,HDC,NNGO,May-25
Upper Nile,Malakal,Protection,International Organization for Migration,IOM,UN,May-25
Upper Nile,Malakal,Protection,Nile Initiative Development Organization,NIDO,NNGO,May-25
Upper Nile,Malakal,Protection,Peace and Development Partners,PDP,NNGO,May-25
Upper Nile,Malakal,Protection,Plan International,Plan,INGO,May-25
Upper Nile,Malakal,Protection,SafeLane Global,SLG,INGO,May-25
Upper Nile,Malakal,Protection,South Sudan Widows and Orphans Charitable Organisation,SSWOCO,NNGO,May-25
Upper Nile,Malakal,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,May-25
Upper Nile,Malakal,Protection,United Nations Children's Fund,UNICEF,UN,May-25
Upper Nile,Malakal,Protection,United Nations Mine Action Service,UNMAS,UN,May-25
Upper Nile,Malakal,SNFI,International Organization for Migration,IOM,UN,May-25
Upper Nile,Malakal,WASH,Hope Foundation for Development,HFD,NNGO,May-25
Upper Nile,Malakal,WASH,International Organization for Migration,IOM,UN,May-25
Upper Nile,Malakal,WASH,Solidarités International,SI,INGO,May-25
Upper Nile,Malakal,WASH,World Vision International,WVI,INGO,May-25
Upper Nile,Manyo,Nutrition,International Medical Corps,IMC,INGO,May-25
Upper Nile,Manyo,Protection,Humanitarian and Development Consortium,HDC,NNGO,May-25
Upper Nile,Manyo,Protection,SafeLane Global,SLG,INGO,May-25
Upper Nile,Manyo,Protection,South Sudan Widows and Orphans Charitable Organisation,SSWOCO,NNGO,May-25
Upper Nile,Manyo,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,May-25
Upper Nile,Manyo,Protection,United Nations Mine Action Service,UNMAS,UN,May-25
Upper Nile,Melut,Education,World Vision International,WVI,INGO,May-25
Upper Nile,Melut,Education,World Vision South Sudan,WVSS,INGO,May-25
Upper Nile,Melut,Protection,Humanitarian and Development Consortium,HDC,NNGO,May-25
Upper Nile,Melut,Protection,South Sudan Widows and Orphans Charitable Organisation,SSWOCO,NNGO,May-25
Upper Nile,Melut,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,May-25
Upper Nile,Panyikang,FSL,Agency for Child Relief Aid,ACRA,NNGO,May-25
Upper Nile,Panyikang,FSL,Plan International,Plan,INGO,May-25
Upper Nile,Panyikang,FSL,World Food Programme,WFP,UN,May-25
Upper Nile,Panyikang,Health,Compassionate Institute for Street Children,CIS,NNGO,May-25
Upper Nile,Panyikang,Nutrition,Health Link South Sudan,HLSS,NNGO,May-25
Upper Nile,Panyikang,Protection,Agency for Child Relief Aid,ACRA,NNGO,May-25
Upper Nile,Panyikang,Protection,Africa Development Aid,ADA,NNGO,May-25
Upper Nile,Panyikang,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,May-25
Upper Nile,Panyikang,Protection,United Nations Children's Fund,UNICEF,UN,May-25
Upper Nile,Renk,CCCM,Agency for Technical Cooperation and Development,ACTED,INGO,May-25
Upper Nile,Renk,CCCM,United Nations High Commissioner for Refugees,UNHCR,UN,May-25
Upper Nile,Renk,Education,Africa Development Aid,ADA,NNGO,May-25
Upper Nile,Renk,Education,Norwegian Refugee Council,NRC,INGO,May-25
Upper Nile,Renk,FSL,Africa Development Aid,ADA,NNGO,May-25
Upper Nile,Renk,FSL,CAFOD and Trocaire in Partnership,CAFOD and Trocaire,INGO,May-25
Upper Nile,Renk,FSL,GOAL,GOAL,INGO,May-25
Upper Nile,Renk,FSL,World Food Programme,WFP,UN,May-25
Upper Nile,Renk,Health,International Medical Corps,IMC,INGO,May-25
Upper Nile,Renk,Health,International Organization for Migration,IOM,UN,May-25
Upper Nile,Renk,Logistics,World Food Programme,WFP,UN,May-25
Upper Nile,Renk,Nutrition,GOAL,GOAL,INGO,May-25
Upper Nile,Renk,Protection,Agency for Child Relief Aid,ACRA,NNGO,May-25
Upper Nile,Renk,Protection,Agency for Technical Cooperation and Development,ACTED,INGO,May-25
Upper Nile,Renk,Protection,Africa Development Aid,ADA,NNGO,May-25
Upper Nile,Renk,Protection,International Organization for Migration,IOM,UN,May-25
Upper Nile,Renk,Protection,International Rescue Committee,IRC,INGO,May-25
Upper Nile,Renk,Protection,Save a Life International,SALI,NNGO,May-25
Upper Nile,Renk,Protection,Save the Children International,SCI,INGO,May-25
Upper Nile,Renk,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,May-25
Upper Nile,Renk,Protection,United Nations Children's Fund,UNICEF,UN,May-25
Upper Nile,Renk,SNFI,International Organization for Migration,IOM,UN,May-25
Upper Nile,Renk,SNFI,United Nations High Commissioner for Refugees,UNHCR,UN,May-25
Upper Nile,Renk,WASH,African Community Health Organization,ACHO,NNGO,May-25
Upper Nile,Renk,WASH,International Organization for Migration,IOM,UN,May-25
Upper Nile,Renk,WASH,Malteser International Order of Malta Worldwide Relief,Malteser,INGO,May-25
Upper Nile,Renk,WASH,Norwegian Refugee Council,NRC,INGO,May-25
Upper Nile,Renk,WASH,Solidarités International,SI,INGO,May-25
Upper Nile,Renk,WASH,World Vision International,WVI,INGO,May-25
Upper Nile,Ulang,FSL,Agency for Child Relief Aid,ACRA,NNGO,May-25
Upper Nile,Ulang,Nutrition,Nile Hope,Nile Hope,NNGO,May-25
Upper Nile,Ulang,Protection,Agency for Child Relief Aid,ACRA,NNGO,May-25
Upper Nile,Ulang,Protection,Adventist Development and Relief Agency,ADRA,INGO,May-25
Upper Nile,Ulang,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,May-25
Upper Nile,Ulang,WASH,HealthCare Foundation Organization,HFO-SS,NNGO,May-25
Warrap,Gogrial East,FSL,CAFOD and Trocaire in Partnership,CAFOD and Trocaire,INGO,May-25
Warrap,Gogrial East,FSL,Food and Agriculture Organization of the United Nations,FAO,UN,May-25
Warrap,Gogrial East,FSL,Smile Again Africa Development Organization,SAADO,NNGO,May-25
Warrap,Gogrial East,FSL,World Food Programme,WFP,UN,May-25
Warrap,Gogrial East,Health,HealthCare Foundation Organization,HFO-SS,NNGO,May-25
Warrap,Gogrial East,Logistics,World Food Programme,WFP,UN,May-25
Warrap,Gogrial East,Nutrition,World Vision International,WVI,INGO,May-25
Warrap,Gogrial East,Nutrition,World Vision South Sudan,WVSS,INGO,May-25
Warrap,Gogrial East,WASH,ACT Alliance / Finn Church Aid,ACT Alliance/FCA,INGO,May-25
Warrap,Gogrial East,WASH,ACT Alliance / Norwegian Church Aid,ACT Alliance/NCA,INGO,May-25
Warrap,Gogrial East,WASH,CAFOD and Trocaire in Partnership,CAFOD and Trocaire,INGO,May-25
Warrap,Gogrial East,WASH,Norwegian Church Aid,NCA,INGO,May-25
Warrap,Gogrial West,Education,For Afrika To Thrive,ForAfrika,INGO,May-25
Warrap,Gogrial West,Education,Peace Corps Organization,PCO,NNGO,May-25
Warrap,Gogrial West,Education,Universal Network for Knowledge and Empowerment Agency,UNKEA,NNGO,May-25
Warrap,Gogrial West,FSL,Food and Agriculture Organization of the United Nations,FAO,UN,May-25
Warrap,Gogrial West,Health,Compassionate Institute for Street Children,CIS,NNGO,May-25
Warrap,Gogrial West,Nutrition,Action Against Hunger,ACF,INGO,May-25
Warrap,Gogrial West,Protection,For Afrika To Thrive,ForAfrika,INGO,May-25
Warrap,Gogrial West,Protection,Group 4 Securicor,G4S,INGO,May-25
Warrap,Gogrial West,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,May-25
Warrap,Gogrial West,Protection,United Nations Mine Action Service,UNMAS,UN,May-25
Warrap,Gogrial West,Protection,World Vision International,WVI,INGO,May-25
Warrap,Gogrial West,WASH,Action Against Hunger,ACF,INGO,May-25
Warrap,Gogrial West,WASH,Water for South Sudan,WSS,NNGO,May-25
Warrap,Gogrial West,WASH,ZOA Dorcas South Sudan,ZOA,INGO,May-25
Warrap,Tonj East,FSL,World Food Programme,WFP,UN,May-25
Warrap,Tonj East,FSL,World Vision International,WVI,INGO,May-25
Warrap,Tonj East,Protection,SafeLane Global,SLG,INGO,May-25
Warrap,Tonj East,Protection,United Nations Mine Action Service,UNMAS,UN,May-25
Warrap,Tonj East,WASH,Compassionate Institute for Street Children,CIS,NNGO,May-25
Warrap,Tonj North,Education,Finn Church Aid,FCA,INGO,May-25
Warrap,Tonj North,Education,Help a Child International,HaC,INGO,May-25
Warrap,Tonj North,Education,World Vision International,WVI,INGO,May-25
Warrap,Tonj North,FSL,CAFOD and Trocaire in Partnership,CAFOD and Trocaire,INGO,May-25
Warrap,Tonj North,FSL,Food and Agriculture Organization of the United Nations,FAO,UN,May-25
Warrap,Tonj North,FSL,Islamic Relief Worldwide,IRW,INGO,May-25
Warrap,Tonj North,FSL,World Food Programme,WFP,UN,May-25
Warrap,Tonj North,FSL,World Vision International,WVI,INGO,May-25
Warrap,Tonj North,Health,Amref Health Africa,AMREF,INGO,May-25
Warrap,Tonj North,Logistics,World Food Programme,WFP,UN,May-25
Warrap,Tonj North,Nutrition,World Vision International,WVI,INGO,May-25
Warrap,Tonj North,Nutrition,World Vision South Sudan,WVSS,INGO,May-25
Warrap,Tonj North,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,May-25
Warrap,Tonj North,Protection,World Vision International,WVI,INGO,May-25
Warrap,Tonj North,WASH,CAFOD and Trocaire in Partnership,CAFOD and Trocaire,INGO,May-25
Warrap,Tonj North,WASH,ZOA Dorcas South Sudan,ZOA,INGO,May-25
Warrap,Tonj South,Health,Amref Health Africa,AMREF,INGO,May-25
Warrap,Tonj South,Protection,SafeLane Global,SLG,INGO,May-25
Warrap,Tonj South,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,May-25
Warrap,Tonj South,Protection,United Nations Mine Action Service,UNMAS,UN,May-25
Warrap,Tonj South,Protection,World Vision International,WVI,INGO,May-25
Warrap,Tonj South,WASH,Water for South Sudan,WSS,NNGO,May-25
Warrap,Twic,CCCM,International Organization for Migration,IOM,UN,May-25
Warrap,Twic,Education,Norwegian Refugee Council,NRC,INGO,May-25
Warrap,Twic,FSL,Compassionate Institute for Street Children,CIS,NNGO,May-25
Warrap,Twic,FSL,Norwegian Refugee Council,NRC,INGO,May-25
Warrap,Twic,FSL,World Food Programme,WFP,UN,May-25
Warrap,Twic,Protection,ACT Alliance / Norwegian Church Aid,ACT Alliance/NCA,INGO,May-25
Warrap,Twic,Protection,Gender Empowerment for All of South Sudan,GEA,NNGO,May-25
Warrap,Twic,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,May-25
Warrap,Twic,Protection,World Vision International,WVI,INGO,May-25
Warrap,Twic,SNFI,ACT Alliance / Norwegian Church Aid,ACT Alliance/NCA,INGO,May-25
Warrap,Twic,SNFI,Norwegian Church Aid,NCA,INGO,May-25
Warrap,Twic,SNFI,Norwegian Refugee Council,NRC,INGO,May-25
Warrap,Twic,WASH,Aid Support Community Organization,ASCO,NNGO,May-25
Warrap,Twic,WASH,Norwegian Refugee Council,NRC,INGO,May-25
Western Bahr el Ghazal,Jur River,Education,Women Advancement Organization,WAO,NNGO,May-25
Western Bahr el Ghazal,Jur River,FSL,Aid Support Community Organization,ASCO,NNGO,May-25
Western Bahr el Ghazal,Jur River,FSL,Food and Agriculture Organization of the United Nations,FAO,UN,May-25
Western Bahr el Ghazal,Jur River,FSL,Malteser International Order of Malta Worldwide Relief,Malteser,INGO,May-25
Western Bahr el Ghazal,Jur River,FSL,Peace Corps Organization,PCO,NNGO,May-25
Western Bahr el Ghazal,Jur River,Protection,SafeLane Global,SLG,INGO,May-25
Western Bahr el Ghazal,Jur River,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,May-25
Western Bahr el Ghazal,Jur River,Protection,United Nations Mine Action Service,UNMAS,UN,May-25
Western Bahr el Ghazal,Jur River,WASH,Malteser International Order of Malta Worldwide Relief,Malteser,INGO,May-25
Western Bahr el Ghazal,Jur River,WASH,Water for South Sudan,WSS,NNGO,May-25
Western Bahr el Ghazal,Jur River,WASH,ZOA Dorcas South Sudan,ZOA,INGO,May-25
Western Bahr el Ghazal,Raja,Education,Rural Development Action Aid,RDAA,NNGO,May-25
Western Bahr el Ghazal,Raja,FSL,Aid Support Community Organization,ASCO,NNGO,May-25
Western Bahr el Ghazal,Raja,FSL,Building Bridges for Change,BB4C,NNGO,May-25
Western Bahr el Ghazal,Raja,FSL,Peace and Development Partners,PDP,NNGO,May-25
Western Bahr el Ghazal,Raja,Health,HealthNet TPO,HealthNet TPO,INGO,May-25
Western Bahr el Ghazal,Raja,Protection,Hold the Child Organisation,HCO,NNGO,May-25
Western Bahr el Ghazal,Raja,Protection,SafeLane Global,SLG,INGO,May-25
Western Bahr el Ghazal,Raja,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,May-25
Western Bahr el Ghazal,Raja,Protection,United Nations Mine Action Service,UNMAS,UN,May-25
Western Bahr el Ghazal,Raja,WASH,Building Bridges for Change,BB4C,NNGO,May-25
Western Bahr el Ghazal,Raja,WASH,Malteser International Order of Malta Worldwide Relief,Malteser,INGO,May-25
Western Bahr el Ghazal,Wau,CCCM,International Organization for Migration,IOM,UN,May-25
Western Bahr el Ghazal,Wau,Education,Aid Support Community Organization,ASCO,NNGO,May-25
Western Bahr el Ghazal,Wau,Education,Help a Child International,HaC,INGO,May-25
Western Bahr el Ghazal,Wau,Education,United Nations Children's Fund,UNICEF,UN,May-25
Western Bahr el Ghazal,Wau,Education,Women Advancement Organization,WAO,NNGO,May-25
Western Bahr el Ghazal,Wau,FSL,Aid Support Community Organization,ASCO,NNGO,May-25
Western Bahr el Ghazal,Wau,FSL,Compassionate Institute for Street Children,CIS,NNGO,May-25
Western Bahr el Ghazal,Wau,FSL,Malteser International Order of Malta Worldwide Relief,Malteser,INGO,May-25
Western Bahr el Ghazal,Wau,FSL,Peace and Development Partners,PDP,NNGO,May-25
Western Bahr el Ghazal,Wau,FSL,World Food Programme,WFP,UN,May-25
Western Bahr el Ghazal,Wau,FSL,ZOA Dorcas South Sudan,ZOA,INGO,May-25
Western Bahr el Ghazal,Wau,Health,International Medical Corps,IMC,INGO,May-25
Western Bahr el Ghazal,Wau,Health,International Organization for Migration,IOM,UN,May-25
Western Bahr el Ghazal,Wau,Logistics,World Food Programme,WFP,UN,May-25
Western Bahr el Ghazal,Wau,Protection,Hold the Child Organisation,HCO,NNGO,May-25
Western Bahr el Ghazal,Wau,Protection,International Organization for Migration,IOM,UN,May-25
Western Bahr el Ghazal,Wau,Protection,Norwegian Refugee Council,NRC,INGO,May-25
Western Bahr el Ghazal,Wau,Protection,SafeLane Global,SLG,INGO,May-25
Western Bahr el Ghazal,Wau,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,May-25
Western Bahr el Ghazal,Wau,Protection,United Nations Mine Action Service,UNMAS,UN,May-25
Western Bahr el Ghazal,Wau,WASH,ACT Alliance / Norwegian Church Aid,ACT Alliance/NCA,INGO,May-25
Western Bahr el Ghazal,Wau,WASH,Malteser International Order of Malta Worldwide Relief,Malteser,INGO,May-25
Western Bahr el Ghazal,Wau,WASH,Norwegian Church Aid,NCA,INGO,May-25
Western Bahr el Ghazal,Wau,WASH,Norwegian Refugee Council,NRC,INGO,May-25
Western Equatoria,Ezo,FSL,Rural Development Action Aid,RDAA,NNGO,May-25
Western Equatoria,Ezo,Health,World Vision International,WVI,INGO,May-25
Western Equatoria,Ezo,Protection,Save Lives Initiative Sout Sudan,SLI,NNGO,May-25
Western Equatoria,Ezo,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,May-25
Western Equatoria,Ezo,Protection,United Nations Children's Fund,UNICEF,UN,May-25
Western Equatoria,Ibba,FSL,Compassionate Institute for Street Children,CIS,NNGO,May-25
Western Equatoria,Ibba,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,May-25
Western Equatoria,Maridi,Education,Light for the World,Light for the World,INGO,May-25
Western Equatoria,Maridi,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,May-25
Western Equatoria,Mundri East,Protection,SafeLane Global,SLG,INGO,May-25
Western Equatoria,Mundri East,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,May-25
Western Equatoria,Mundri East,Protection,United Nations Mine Action Service,UNMAS,UN,May-25
Western Equatoria,Mundri West,Protection,Group 4 Securicor,G4S,INGO,May-25
Western Equatoria,Mundri West,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,May-25
Western Equatoria,Mundri West,Protection,United Nations Mine Action Service,UNMAS,UN,May-25
Western Equatoria,Mvolo,Logistics,World Food Programme,WFP,UN,May-25
Western Equatoria,Mvolo,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,May-25
Western Equatoria,Nagero,Education,Peace and Development Partners,PDP,NNGO,May-25
Western Equatoria,Nagero,Health,Peace and Development Partners,PDP,NNGO,May-25
Western Equatoria,Nagero,Health,World Vision International,WVI,INGO,May-25
Western Equatoria,Nagero,Health,World Vision South Sudan,WVSS,INGO,May-25
Western Equatoria,Nagero,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,May-25
Western Equatoria,Nagero,WASH,Building Bridges for Change,BB4C,NNGO,May-25
Western Equatoria,Nzara,Education,Rural Development Action Aid,RDAA,NNGO,May-25
Western Equatoria,Nzara,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,May-25
Western Equatoria,Tambura,Health,World Vision International,WVI,INGO,May-25
Western Equatoria,Tambura,Protection,Peace and Development Partners,PDP,NNGO,May-25
Western Equatoria,Tambura,Protection,Save Lives Initiative Sout Sudan,SLI,NNGO,May-25
Western Equatoria,Tambura,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,May-25
