location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,org_acronym,org_name,org_type_description,sector_code,sector_name,reference_period_start,reference_period_end
SDN,TRUE,TRUE,South Kordofan,Ar Rashad,SD07,South Kordofan,SD07093,Ar Rashad,2,IAS,International Aid Services,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Ar Rashad,SD07,South Kordofan,SD07093,Ar Rashad,2,LM/IAS,LM International (formerly known as International Aid Services),International NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Ar Rashad,SD07,South Kordofan,SD07093,Ar Rashad,2,LMI,LM International,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Ar Rashad,SD07,South Kordofan,SD07093,Ar Rashad,2,SOS Sahel,SOS Sahel,National NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Ar Rashad,SD07,South Kordofan,SD07093,Ar Rashad,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Ar Rashad,SD07,South Kordofan,SD07093,Ar Rashad,2,WHO,World Health Organization,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Ar Rashad,SD07,South Kordofan,SD07093,Ar Rashad,2,WVI,World Vision International,International NGO,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Ar Reif Ash Shargi,SD07,South Kordofan,SD07097,Ar Reif Ash Shargi,2,ACF,Action Contre la Faim (Action Against Hunger),International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Ar Reif Ash Shargi,SD07,South Kordofan,SD07097,Ar Reif Ash Shargi,2,ACF,Action against Hunger,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Ar Reif Ash Shargi,SD07,South Kordofan,SD07097,Ar Reif Ash Shargi,2,ACF,Action against Hunger,International NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Ar Reif Ash Shargi,SD07,South Kordofan,SD07097,Ar Reif Ash Shargi,2,ALIMA,The Alliance for International Medical Action,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Ar Reif Ash Shargi,SD07,South Kordofan,SD07097,Ar Reif Ash Shargi,2,AORD,Alsalam Organization for Rehabilitation and Development,National NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Ar Reif Ash Shargi,SD07,South Kordofan,SD07097,Ar Reif Ash Shargi,2,DRC,Danish Refugee Council,International NGO,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Ar Reif Ash Shargi,SD07,South Kordofan,SD07097,Ar Reif Ash Shargi,2,IMC,International Medical Corps,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Ar Reif Ash Shargi,SD07,South Kordofan,SD07097,Ar Reif Ash Shargi,2,IMC,International Medical Corps,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Ar Reif Ash Shargi,SD07,South Kordofan,SD07097,Ar Reif Ash Shargi,2,NRC,Norwegian Refugee Council,International NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,At Tadamon - SK,SD07,South Kordofan,SD07106,At Tadamon - SK,2,ACF,Action Contre la Faim (Action Against Hunger),International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,At Tadamon - SK,SD07,South Kordofan,SD07106,At Tadamon - SK,2,ACF,Action against Hunger,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,At Tadamon - SK,SD07,South Kordofan,SD07106,At Tadamon - SK,2,ACF,Action against Hunger,International NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,At Tadamon - SK,SD07,South Kordofan,SD07106,At Tadamon - SK,2,CARE,CARE International in Sudan,International NGO,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,At Tadamon - SK,SD07,South Kordofan,SD07106,At Tadamon - SK,2,UNICEF,United Nations Children's Fund,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,At Tadamon - SK,SD07,South Kordofan,SD07106,At Tadamon - SK,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,At Tadamon - SK,SD07,South Kordofan,SD07106,At Tadamon - SK,2,WVI,World Vision International,International NGO,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,At Tadamon - SK,SD07,South Kordofan,SD07106,At Tadamon - SK,2,WVI,World Vision International,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,At Tadamon - SK,SD07,South Kordofan,SD07106,At Tadamon - SK,2,WVI,World Vision International,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Delami,SD07,South Kordofan,SD07107,Delami,2,NRRDO,Nuba Relief and Rehabilitation Development Organization,National NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Delami,SD07,South Kordofan,SD07107,Delami,2,SCI,Save the Children International,International NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Delami,SD07,South Kordofan,SD07107,Delami,2,SCI,Save the Children International,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Dilling,SD07,South Kordofan,SD07095,Dilling,2,GOAL,Goal Global,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Dilling,SD07,South Kordofan,SD07095,Dilling,2,IAS/LMI,IAS/LM International,International NGO,Cash,Cash programming,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Dilling,SD07,South Kordofan,SD07095,Dilling,2,IRC,International Rescue Committee,International NGO,Cash,Cash programming,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Dilling,SD07,South Kordofan,SD07095,Dilling,2,LM/IAS,LM International (formerly known as International Aid Services),International NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Dilling,SD07,South Kordofan,SD07095,Dilling,2,NRRDO,Nuba Relief and Rehabilitation Development Organization,National NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Dilling,SD07,South Kordofan,SD07095,Dilling,2,PI,Plan International,International NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Dilling,SD07,South Kordofan,SD07095,Dilling,2,PI,Plan International,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Dilling,SD07,South Kordofan,SD07095,Dilling,2,SCI,Save the Children International,International NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Dilling,SD07,South Kordofan,SD07095,Dilling,2,SCI,Save the Children International,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Dilling,SD07,South Kordofan,SD07095,Dilling,2,SCI,Save the Children International,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Dilling,SD07,South Kordofan,SD07095,Dilling,2,SOS Sahel,SOS Sahel,National NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Dilling,SD07,South Kordofan,SD07095,Dilling,2,UNHCR,UN Refugee Agency,United Nations,Cash,Cash programming,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Dilling,SD07,South Kordofan,SD07095,Dilling,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Dilling,SD07,South Kordofan,SD07095,Dilling,2,WHO,World Health Organization,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Dilling,SD07,South Kordofan,SD07095,Dilling,2,WVI,World Vision International,International NGO,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Dilling,SD07,South Kordofan,SD07095,Dilling,2,WVI,World Vision International,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Dilling,SD07,South Kordofan,SD07095,Dilling,2,WVI,World Vision International,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Ghadeer,SD07,South Kordofan,SD07108,Ghadeer,2,ACF,Action Contre la Faim (Action Against Hunger),International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Ghadeer,SD07,South Kordofan,SD07108,Ghadeer,2,ACF,Action against Hunger,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Ghadeer,SD07,South Kordofan,SD07108,Ghadeer,2,ACF,Action against Hunger,International NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Ghadeer,SD07,South Kordofan,SD07108,Ghadeer,2,CARE,CARE International in Sudan,International NGO,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Ghadeer,SD07,South Kordofan,SD07108,Ghadeer,2,GOAL,Goal Global,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Ghadeer,SD07,South Kordofan,SD07108,Ghadeer,2,WHO,World Health Organization,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Habila - SK,SD07,South Kordofan,SD07103,Habila - SK,2,GOAL,Goal Global,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Habila - SK,SD07,South Kordofan,SD07103,Habila - SK,2,SCI,Save the Children International,International NGO,SHL,Emergency Shelter and NFI,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Habila - SK,SD07,South Kordofan,SD07103,Habila - SK,2,SCI,Save the Children International,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Habila - SK,SD07,South Kordofan,SD07103,Habila - SK,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Heiban,SD07,South Kordofan,SD07096,Heiban,2,NRC,Norwegian Refugee Council,International NGO,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Heiban,SD07,South Kordofan,SD07096,Heiban,2,NRRDO,Nuba Relief and Rehabilitation Development Organization,National NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Heiban,SD07,South Kordofan,SD07096,Heiban,2,SCI,Save the Children International,International NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Heiban,SD07,South Kordofan,SD07096,Heiban,2,SCI,Save the Children International,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Heiban,SD07,South Kordofan,SD07096,Heiban,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Heiban,SD07,South Kordofan,SD07096,Heiban,2,WVI,World Vision International,International NGO,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Kadugli,SD07,South Kordofan,SD07098,Kadugli,2,ALIMA,The Alliance for International Medical Action,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Kadugli,SD07,South Kordofan,SD07098,Kadugli,2,AORD,Alsalam Organization for Rehabilitation and Development,National NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Kadugli,SD07,South Kordofan,SD07098,Kadugli,2,CARE,CARE International in Sudan,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Kadugli,SD07,South Kordofan,SD07098,Kadugli,2,CDF,Child Development Foundation,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Kadugli,SD07,South Kordofan,SD07098,Kadugli,2,DRC,Danish Refugee Council,International NGO,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Kadugli,SD07,South Kordofan,SD07098,Kadugli,2,DRC,Danish Refugee Council,International NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Kadugli,SD07,South Kordofan,SD07098,Kadugli,2,GAH,Global Aid Hand,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Kadugli,SD07,South Kordofan,SD07098,Kadugli,2,IMC,International Medical Corps,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Kadugli,SD07,South Kordofan,SD07098,Kadugli,2,IMC,International Medical Corps,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Kadugli,SD07,South Kordofan,SD07098,Kadugli,2,JVC,Japan International Volunteer Center,International NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Kadugli,SD07,South Kordofan,SD07098,Kadugli,2,MC,MERCY CORPS EUROPE,International NGO,Cash,Cash programming,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Kadugli,SD07,South Kordofan,SD07098,Kadugli,2,NRC,Norwegian Refugee Council,International NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Kadugli,SD07,South Kordofan,SD07098,Kadugli,2,PI,Plan International,International NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Kadugli,SD07,South Kordofan,SD07098,Kadugli,2,PI,Plan International,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Kadugli,SD07,South Kordofan,SD07098,Kadugli,2,PI,Plan International,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Kadugli,SD07,South Kordofan,SD07098,Kadugli,2,SCI,Save the Children International,International NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Kadugli,SD07,South Kordofan,SD07098,Kadugli,2,SCI,Save the Children International,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Kadugli,SD07,South Kordofan,SD07098,Kadugli,2,UNFPA,United Nations Population Fund,United Nations,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Kadugli,SD07,South Kordofan,SD07098,Kadugli,2,UNHCR,UN Refugee Agency,United Nations,Cash,Cash programming,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Kadugli,SD07,South Kordofan,SD07098,Kadugli,2,UNHCR,UN Refugee Agency,United Nations,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Kadugli,SD07,South Kordofan,SD07098,Kadugli,2,UNICEF,United Nations Children's Fund,United Nations,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Kadugli,SD07,South Kordofan,SD07098,Kadugli,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Kadugli,SD07,South Kordofan,SD07098,Kadugli,2,WHO,World Health Organization,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Kadugli,SD07,South Kordofan,SD07098,Kadugli,2,WVI,World Vision International,International NGO,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Kadugli,SD07,South Kordofan,SD07098,Kadugli,2,WVI,World Vision International,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Kadugli,SD07,South Kordofan,SD07098,Kadugli,2,WVI,World Vision International,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Kadugli,SD07,South Kordofan,SD07098,Kadugli,2,WVI,World Vision International,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Talawdi,SD07,South Kordofan,SD07089,Talawdi,2,GOAL,Goal Global,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Talawdi,SD07,South Kordofan,SD07089,Talawdi,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Talawdi,SD07,South Kordofan,SD07089,Talawdi,2,WHO,World Health Organization,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Talawdi,SD07,South Kordofan,SD07089,Talawdi,2,WVI,World Vision International,International NGO,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Um Durein,SD07,South Kordofan,SD07091,Um Durein,2,NRRDO,Nuba Relief and Rehabilitation Development Organization,National NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,South Kordofan,Um Durein,SD07,South Kordofan,SD07091,Um Durein,2,SCI,Save the Children International,International NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,West Darfur,Ag Geneina,SD04,West Darfur,SD04115,Ag Geneina,2,ADRA,Adventist Development and Relief Agency,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,West Darfur,Ag Geneina,SD04,West Darfur,SD04115,Ag Geneina,2,CDF,Child Development Foundation,National NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,West Darfur,Ag Geneina,SD04,West Darfur,SD04115,Ag Geneina,2,CDF,Child Development Foundation,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,West Darfur,Ag Geneina,SD04,West Darfur,SD04115,Ag Geneina,2,CWW,Concern Worldwide,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,West Darfur,Ag Geneina,SD04,West Darfur,SD04115,Ag Geneina,2,DAO,Depth Action Organization,National NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,West Darfur,Ag Geneina,SD04,West Darfur,SD04115,Ag Geneina,2,DCD,Dar for Community Development,National NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,West Darfur,Ag Geneina,SD04,West Darfur,SD04115,Ag Geneina,2,HFDO,Hope and Friendship for Development Organization,National NGO,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,West Darfur,Ag Geneina,SD04,West Darfur,SD04115,Ag Geneina,2,HI,Humanity & Inclusion,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,West Darfur,Ag Geneina,SD04,West Darfur,SD04115,Ag Geneina,2,IMC,International Medical Corps,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,West Darfur,Ag Geneina,SD04,West Darfur,SD04115,Ag Geneina,2,IMC,International Medical Corps,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,West Darfur,Ag Geneina,SD04,West Darfur,SD04115,Ag Geneina,2,IMC,International Medical Corps,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,West Darfur,Ag Geneina,SD04,West Darfur,SD04115,Ag Geneina,2,JHSO,JASMAR Human Security Organization,National NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,West Darfur,Ag Geneina,SD04,West Darfur,SD04115,Ag Geneina,2,MEDAIR,MEDAIR,International NGO,Cash,Cash programming,2025-01-01,2025-04-30
SDN,TRUE,TRUE,West Darfur,Ag Geneina,SD04,West Darfur,SD04115,Ag Geneina,2,MSF - Switzerland,Medecins Sans Frontieres - Switzerland,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,West Darfur,Ag Geneina,SD04,West Darfur,SD04115,Ag Geneina,2,NRC,Norwegian Refugee Council,International NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,West Darfur,Ag Geneina,SD04,West Darfur,SD04115,Ag Geneina,2,NRC,Norwegian Refugee Council,International NGO,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,West Darfur,Ag Geneina,SD04,West Darfur,SD04115,Ag Geneina,2,PLRD,Peace Light for Rural Development,National NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,West Darfur,Ag Geneina,SD04,West Darfur,SD04115,Ag Geneina,2,PORD,Peace Organization for Rural Development,National NGO,Cash,Cash programming,2025-01-01,2025-04-30
SDN,TRUE,TRUE,West Darfur,Ag Geneina,SD04,West Darfur,SD04115,Ag Geneina,2,PORD,Peace Organization for Rural Development,National NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,West Darfur,Ag Geneina,SD04,West Darfur,SD04115,Ag Geneina,2,PORD,Peace Organization for Rural Development,National NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,West Darfur,Ag Geneina,SD04,West Darfur,SD04115,Ag Geneina,2,PUI,Première Urgence Internationale,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,West Darfur,Ag Geneina,SD04,West Darfur,SD04115,Ag Geneina,2,PUI,Première Urgence Internationale,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,West Darfur,Ag Geneina,SD04,West Darfur,SD04115,Ag Geneina,2,SCI,Save the Children International,International NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,West Darfur,Ag Geneina,SD04,West Darfur,SD04115,Ag Geneina,2,SI,Solidarities International,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,West Darfur,Ag Geneina,SD04,West Darfur,SD04115,Ag Geneina,2,SORD,Sudanese Organization for Relief and Development,National NGO,Cash,Cash programming,2025-01-01,2025-04-30
SDN,TRUE,TRUE,West Darfur,Ag Geneina,SD04,West Darfur,SD04115,Ag Geneina,2,SORR,Sudanese Organisation for Relief and Recovery,National NGO,SHL,Emergency Shelter and NFI,2025-01-01,2025-04-30
SDN,TRUE,TRUE,West Darfur,Ag Geneina,SD04,West Darfur,SD04115,Ag Geneina,2,SRCS,Sudanese Red Crescent Society,Red Cross / Red Crescent,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,West Darfur,Ag Geneina,SD04,West Darfur,SD04115,Ag Geneina,2,SRCS,Sudanese Red Crescent Society,Red Cross / Red Crescent,NUT,Nutrition,2025-01-01,2025-04-30
